# trace n_full=62853 stride=5 n_written=12571
# B0_Ns_per_m=400
# K_N_per_m=5000
# bias_um=0
# case_id=Alinear
# fd_scale=1
# fd_sha256=58858d990d4f36176992fea6e5590f4a8ab64bca1face89aaacc6ea25d261187
# mode=Alinear
# mu=0
# n=1
# n_steps_done=62853
# note=
# r_actual=0
# r_design=0
# status=OK
# v_ref_m_s=0.0006679905
# units t=s phase=code along_mm=mm y_d=m y_sim=m e_um=um e_raw_um=um b_um=um e_vib_um=um v_m_s=m/s Fd_N=N F_spring_N=N F_linear_damping_N=N F_shear_N=N F_SFC_N=N tau_1=N*m tau_2=N*m tau_3=N*m tau_4=N*m tau_5=N*m tau_6=N*m
# phase_names=start,fwd_steady,turn,ret_steady,stop
t,phase,along_mm,y_d,y_sim,e_um,e_raw_um,b_um,e_vib_um,v_m_s,Fd_N,F_spring_N,F_linear_damping_N,F_shear_N,F_SFC_N,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6
15.3,1,71.175,-0.174,-0.174016,-15.6842,2.24137,24.1532,-21.9119,0.000508219,1.29429,0.078421,-0.203288,0,-0.124867,0.0777059,8.81302e-05,-1.8369e-05,-1.83955e-05,0.0124862,0
15.305,1,71.2018,-0.174,-0.174012,-12.2709,5.91242,24.1532,-18.2408,0.000856539,1.34881,0.0613547,-0.342616,0,-0.281261,0.175025,0.000197837,-4.12339e-05,-4.1295e-05,0.028125,0
15.31,1,71.2287,-0.174,-0.174008,-8.15011,11.9096,24.1532,-12.2436,0.000664954,0.395021,0.0407506,-0.265982,0,-0.225231,0.140153,0.000157751,-3.2878e-05,-3.2928e-05,0.0225222,2.50057e-17
15.315,1,71.2556,-0.174,-0.174006,-5.86357,15.4411,24.1532,-8.71213,0.000130532,-0.53169,0.0293178,-0.0522128,0,-0.022895,0.0142462,1.59993e-05,-3.33444e-06,-3.33963e-06,0.00228941,2.54186e-18
15.32,1,71.2825,-0.174,-0.174006,-6.03327,16.632,24.1532,-7.52126,-0.000185414,-0.436274,0.0301664,0.0741655,0,0.104332,-0.0649172,-7.29464e-05,1.52025e-05,1.52267e-05,-0.0104328,0
15.325,1,71.3093,-0.174,-0.174007,-6.72354,14.6234,24.1532,-9.52987,3.38228e-05,0.552127,0.0336177,-0.0135291,0,0.0200886,-0.012499,-1.40619e-05,2.93053e-06,2.93527e-06,-0.00200878,0
15.33,1,71.3362,-0.174,-0.174006,-5.58052,15.9344,24.1532,-8.2188,0.000516379,1.3217,0.0279026,-0.206552,0,-0.178649,0.11115,0.000124946,-2.60384e-05,-2.60814e-05,0.0178642,-1.9834e-17
15.335,1,71.3631,-0.174,-0.174002,-2.42088,20.697,24.1532,-3.4562,0.00070017,0.996082,0.0121044,-0.280068,0,-0.267963,0.166712,0.000186821,-3.8932e-05,-3.89978e-05,0.0267953,0
15.34,1,71.39,-0.174,-0.173999,0.562182,25.0471,24.1532,0.893871,0.000351645,-0.092264,-0.00281091,-0.140658,0,-0.143469,0.089255,9.97231e-05,-2.07809e-05,-2.08168e-05,0.0143463,0
15.345,1,71.4168,-0.174,-0.173999,1.22653,26.1376,24.1532,1.98439,-0.000167058,-0.734095,-0.00613267,0.0668232,0,0.0606905,-0.0377554,-4.21672e-05,8.78682e-06,8.8023e-06,-0.00606882,0
15.35,1,71.4437,-0.174,-0.174,-0.0742838,23.5158,24.1532,-0.637478,-0.000276758,-0.133807,0.000371419,0.110703,0,0.111075,-0.0690965,-7.73158e-05,1.61107e-05,1.61396e-05,-0.011107,0
15.355,1,71.4706,-0.174,-0.174001,-0.694418,23.9372,24.1532,-0.216017,0.000197093,1.22551,0.00347209,-0.0788371,0,-0.075365,0.0468806,5.2519e-05,-1.09434e-05,-1.09634e-05,0.00753621,8.3672e-18
15.36,1,71.4915,-0.174,-0.173998,1.6197,26.8879,24.1532,2.73463,0.000824705,2.07495,-0.00809849,-0.329882,0,-0.33798,0.210232,0.000235018,-4.89695e-05,-4.90609e-05,0.0337967,3.75234e-17
15.365,1,71.5049,-0.174,-0.173994,6.35948,32.8339,24.1532,8.68064,0.00100874,1.6866,-0.0317974,-0.403495,0,-0.435292,0.270751,0.000301186,-6.27544e-05,-6.28741e-05,0.0435275,0
15.37,1,71.5184,-0.174,-0.173989,10.8122,38.7799,24.1532,14.6266,0.000628542,0.61221,-0.0540609,-0.251417,0,-0.305478,0.189999,0.000210367,-4.383e-05,-4.39154e-05,0.0305466,0
15.375,1,71.5375,-0.174,-0.173987,12.8636,42.7444,24.1532,18.5911,0.000120041,0.04319,-0.0643182,-0.0480166,0,-0.112335,0.0698668,7.72023e-05,-1.60845e-05,-1.61166e-05,0.011233,0
15.38,1,71.5643,-0.174,-0.173987,13.0324,43.9722,24.1532,19.8189,7.60575e-06,0.492649,-0.0651622,-0.0030423,0,-0.0682045,0.0424183,4.68811e-05,-9.76703e-06,-9.78685e-06,0.00682019,7.57222e-18
15.385,1,71.5912,-0.174,-0.173986,13.5704,44.6268,24.1532,20.4736,0.000302087,1.23863,-0.0678522,-0.120835,0,-0.188687,0.117345,0.000129668,-2.70138e-05,-2.70696e-05,0.018868,-2.09485e-17
15.39,1,71.6181,-0.174,-0.173984,15.6686,46.8521,24.1532,22.6989,0.000523185,1.14072,-0.078343,-0.209274,0,-0.287617,0.178863,0.00019726,-4.10939e-05,-4.11804e-05,0.0287606,-6.38638e-17
15.395,1,71.6449,-0.174,-0.173982,17.9298,51.5558,24.1532,27.4026,0.000229504,-0.064875,-0.0896489,-0.0918014,0,-0.18145,0.112836,0.000124168,-2.58664e-05,-2.59218e-05,0.0181443,0
15.4,1,71.6718,-0.174,-0.173982,17.7416,50.971,24.1532,26.8177,-0.000470333,-1.42327,-0.088708,0.188133,0,0.0994253,-0.0618259,-6.8074e-05,1.41806e-05,1.42115e-05,-0.00994215,0
15.405,1,71.6987,-0.174,-0.173986,14.1318,47.1087,24.1532,22.9554,-0.00100595,-1.7626,-0.0706592,0.402381,0,0.331722,-0.206268,-0.00022814,4.75233e-05,4.76283e-05,-0.0331709,0
15.41,1,71.7256,-0.174,-0.173991,8.9683,38.8963,24.1532,14.743,-0.000946455,-0.946836,-0.0448415,0.378582,0,0.333741,-0.207514,-0.000230978,4.81135e-05,4.82212e-05,-0.0333728,0
15.415,1,71.7524,-0.174,-0.173995,5.14883,34.5054,24.1532,10.3522,-0.000456876,-0.004716,-0.0257441,0.182751,0,0.157006,-0.0976198,-0.000109184,2.2743e-05,2.27946e-05,-0.0157,0
15.42,1,71.7793,-0.174,-0.173996,3.72544,31.8128,24.1532,7.6596,-0.000110061,0.000726,-0.0186272,0.0440246,0,0.0253974,-0.0157904,-1.76981e-05,3.6864e-06,3.69491e-06,-0.00253964,0
15.425,1,71.8062,-0.174,-0.173997,3.06411,31.135,24.1532,6.98173,-0.000264339,-0.887234,-0.0153205,0.105736,0,0.0904152,-0.0562117,-6.30779e-05,1.31383e-05,1.31691e-05,-0.00904117,1.00381e-17
15.43,1,71.8331,-0.174,-0.173999,0.891229,27.6904,24.1532,3.53719,-0.000690321,-1.60889,-0.00445615,0.276128,0,0.271672,-0.168893,-0.000190065,3.95869e-05,3.96813e-05,-0.0271662,0
15.435,1,71.8599,-0.174,-0.174003,-3.06943,22.772,24.1532,-1.3813,-0.0008449,-1.2767,0.0153472,0.33796,0,0.353307,-0.219635,-0.000248375,5.17304e-05,5.18556e-05,-0.0353294,3.9225e-17
15.44,1,71.8868,-0.174,-0.174007,-6.74052,15.9143,24.1532,-8.23891,-0.000475969,-0.140237,0.0337026,0.190388,0,0.22409,-0.139301,-0.000158253,3.29593e-05,3.30403e-05,-0.0224082,0
15.445,1,71.9137,-0.174,-0.174008,-7.92926,15.231,24.1532,-8.92227,0.000105637,0.700851,0.0396463,-0.0422549,0,-0.00260856,0.00162149,1.84547e-06,-3.84345e-07,-3.85304e-07,0.000260846,0
15.45,1,71.9406,-0.174,-0.174007,-6.67436,16.5223,24.1532,-7.63094,0.00036385,0.469568,0.0333718,-0.14554,0,-0.112168,0.0697212,7.92794e-05,-1.65104e-05,-1.65523e-05,0.0112164,0
15.455,1,71.9674,-0.174,-0.174005,-5.21143,19.1232,24.1532,-5.03006,9.60666e-05,-0.518671,0.0260572,-0.0384266,0,-0.0123695,0.00768827,8.73169e-06,-1.81837e-06,-1.82305e-06,0.0012369,1.37329e-18
15.46,1,71.9943,-0.174,-0.174006,-5.71233,16.4304,24.1532,-7.72281,-0.000386056,-1.26448,0.0285616,0.154422,0,0.182984,-0.113729,-0.000129287,2.69231e-05,2.69935e-05,-0.0182977,2.03153e-17
15.465,1,72.0162,-0.174,-0.174008,-8.26405,12.8462,24.1532,-11.3071,-0.000614463,-1.15292,0.0413203,0.245785,0,0.287105,-0.178436,-0.000203507,4.23777e-05,4.24902e-05,-0.0287094,0
15.47,1,72.0251,-0.174,-0.174011,-11.1567,10.568,24.1532,-13.5852,-0.000462418,-0.524796,0.0557835,0.184967,0,0.24075,-0.14962,-0.00017127,3.56637e-05,3.57597e-05,-0.0240741,0
15.475,1,72.0341,-0.174,-0.174013,-12.8882,8.28986,24.1532,-15.8634,-0.00018964,-0.213148,0.0644412,0.0758561,0,0.140297,-0.0871875,-0.000100042,2.08311e-05,2.0888e-05,-0.0140292,0
15.48,1,72.043,-0.174,-0.174014,-13.6356,6.0117,24.1532,-18.1415,-0.00015872,-0.614215,0.0681781,0.0634882,0,0.131666,-0.0818205,-9.40024e-05,1.95728e-05,1.96271e-05,-0.0131661,0
15.485,1,72.052,-0.174,-0.174015,-14.8773,3.73354,24.1532,-20.4197,-0.000418515,-1.2782,0.0743864,0.167406,0,0.241792,-0.150249,-0.000172924,3.6004e-05,3.61056e-05,-0.0241783,0
15.49,1,72.0743,-0.174,-0.174018,-17.5265,0.853595,24.1532,-23.2997,-0.000645056,-1.39996,0.0876327,0.258022,0,0.345655,-0.214782,-0.00024801,5.16355e-05,5.17834e-05,-0.0345642,0
15.495,1,72.1012,-0.174,-0.174021,-20.6375,-2.37119,24.1532,-26.5244,-0.000501548,-0.67445,0.103187,0.200619,0,0.303807,-0.188771,-0.00021881,4.55543e-05,4.56866e-05,-0.0303795,0
15.5,1,72.128,-0.174,-0.174022,-22.253,-6.05154,24.1532,-30.2048,-1.5848e-05,0.341131,0.111265,0.00633919,0,0.117604,-0.0730709,-8.48859e-05,1.76719e-05,1.7724e-05,-0.01176,1.30567e-17
15.505,1,72.1549,-0.174,-0.174021,-21.3267,-4.94279,24.1532,-29.096,0.000430808,0.714979,0.106634,-0.172323,0,-0.0656895,0.0408132,4.73854e-05,-9.86456e-06,-9.89401e-06,0.00656869,0
15.51,1,72.1818,-0.174,-0.174019,-18.9479,-2.15448,24.1532,-26.3077,0.000432534,0.032266,0.0947397,-0.173013,0,-0.0782738,0.0486301,5.63368e-05,-1.17276e-05,-1.17631e-05,0.00782707,-8.69013e-18
15.515,1,72.2087,-0.174,-0.174018,-17.5974,-0.029958,24.1532,-24.1832,-3.84423e-05,-1.14093,0.0879871,0.0153769,0,0.103364,-0.0642158,-7.43085e-05,1.54683e-05,1.55157e-05,-0.010336,0
15.52,1,72.2355,-0.174,-0.174019,-18.9253,-2.19679,24.1532,-26.35,-0.000557611,-1.69536,0.0946265,0.223044,0,0.317671,-0.197348,-0.000228776,4.76215e-05,4.7769e-05,-0.0317658,-3.52685e-17
15.525,1,72.2624,-0.174,-0.174022,-22.0643,-5.93915,24.1532,-30.0924,-0.000604201,-0.981109,0.110322,0.24168,0,0.352002,-0.218668,-0.00025446,5.29668e-05,5.31325e-05,-0.0351988,0
15.53,1,72.2893,-0.174,-0.174024,-24.1623,-8.42368,24.1532,-32.5769,-4.60762e-05,0.533183,0.120812,0.0184305,0,0.139242,-0.0864955,-0.00010093,2.10084e-05,2.10748e-05,-0.0139237,1.5459e-17
15.535,1,72.3161,-0.174,-0.174023,-22.8429,-7.16222,24.1532,-31.3155,0.000702559,1.6194,0.114214,-0.281023,0,-0.166809,0.103616,0.000120792,-2.51419e-05,-2.52224e-05,0.0166803,0
15.54,1,72.343,-0.174,-0.174018,-18.406,-3.39115,24.1532,-27.5444,0.00103577,1.41259,0.09203,-0.414307,0,-0.322277,0.200179,0.000232338,-4.83579e-05,-4.85145e-05,0.0322264,-3.578e-17
15.545,1,72.3699,-0.174,-0.174014,-13.6348,3.9808,24.1532,-20.1724,0.000718604,0.245042,0.0681741,-0.287442,0,-0.219268,0.136191,0.000157304,-3.27395e-05,-3.28469e-05,0.0219259,0
15.55,1,72.3968,-0.174,-0.174011,-11.2634,7.34306,24.1532,-16.8102,0.000112988,-0.673314,0.056317,-0.0451953,0,0.0111217,-0.0069076,-7.96035e-06,1.65674e-06,1.66223e-06,-0.00111212,0
15.555,1,72.4236,-0.174,-0.174012,-11.5047,8.14803,24.1532,-16.0052,-0.000182336,-0.472128,0.0575237,0.0729345,0,0.130458,-0.0810235,-9.34311e-05,1.94447e-05,1.95098e-05,-0.0130453,0
15.56,1,72.4505,-0.174,-0.174012,-12.106,6.45214,24.1532,-17.7011,6.33974e-05,0.490643,0.0605298,-0.025359,0,0.0351708,-0.0218426,-2.52151e-05,5.2476e-06,5.26535e-06,-0.00351694,0
15.565,1,72.4774,-0.174,-0.174011,-10.8917,8.22085,24.1532,-15.9324,0.000486789,1.02971,0.0544587,-0.194716,0,-0.140257,0.0871024,0.000100463,-2.09072e-05,-2.09786e-05,0.0140251,-1.55717e-17
15.57,1,72.5043,-0.174,-0.174008,-8.1357,11.9554,24.1532,-12.1979,0.000536852,0.44109,0.0406785,-0.214741,0,-0.174062,0.108092,0.000124348,-2.5877e-05,-2.59664e-05,0.0174055,0
15.575,1,72.5311,-0.174,-0.174006,-6.20225,14.9643,24.1532,-9.18895,9.26599e-05,-0.686687,0.0310113,-0.037064,0,-0.00605271,0.00375856,4.31622e-06,-8.98188e-07,-9.01326e-07,0.000605247,0
15.58,1,72.558,-0.174,-0.174007,-6.80824,14.2828,24.1532,-9.87045,-0.000383145,-1.08347,0.0340412,0.153258,0,0.187299,-0.116303,-0.000133698,2.78213e-05,2.79195e-05,-0.0187292,0
15.585,1,72.5849,-0.174,-0.174009,-8.90674,11.3562,24.1532,-12.7971,-0.000343291,-0.201445,0.0445337,0.137316,0,0.18185,-0.112914,-0.000130159,2.70842e-05,2.71807e-05,-0.0181843,2.01894e-17
15.59,1,72.6118,-0.174,-0.17401,-9.60561,10.1883,24.1532,-13.9649,0.00023023,1.14256,0.048028,-0.0920921,0,-0.0440641,0.0273592,3.15772e-05,-6.57057e-06,-6.59423e-06,0.00440623,-4.89209e-18
15.595,1,72.6386,-0.174,-0.174007,-7.20065,13.2415,24.1532,-10.9118,0.000786149,1.63833,0.0360032,-0.31446,0,-0.278456,0.172885,0.000199109,-4.14294e-05,-4.15802e-05,0.0278445,-3.09149e-17
15.6,1,72.6655,-0.174,-0.174003,-2.98758,19.2117,24.1532,-4.94151,0.000799863,0.922403,0.0149379,-0.319945,0,-0.305007,0.189362,0.000217168,-4.51852e-05,-4.53516e-05,0.0304995,0
15.605,1,72.6924,-0.174,-0.174,0.193477,23.3211,24.1532,-0.832159,0.000347166,-0.030023,-0.000967385,-0.138866,0,-0.139834,0.0868117,9.92462e-05,-2.06491e-05,-2.0726e-05,0.0139828,-1.55247e-17
15.61,1,72.7193,-0.174,-0.173999,1.08401,24.8735,24.1532,0.720223,9.26829e-06,-0.013815,-0.00542005,-0.00370732,0,-0.00912737,0.00566623,6.47393e-06,-1.34692e-06,-1.35199e-06,0.000912701,0
15.615,1,72.7461,-0.174,-0.173999,1.31403,24.5678,24.1532,0.414523,0.00021395,1.0488,-0.00657013,-0.0855801,0,-0.0921502,0.0572041,6.53707e-05,-1.36002e-05,-1.36518e-05,0.00921465,1.02307e-17
15.62,1,72.773,-0.174,-0.173997,3.44964,28.0207,24.1532,3.86748,0.000757529,2.03577,-0.0172482,-0.303012,0,-0.32026,0.1988,0.000226752,-4.71737e-05,-4.73548e-05,0.0320247,0
15.625,1,72.7999,-0.174,-0.173992,8.0174,34.0166,24.1532,9.8634,0.0010417,1.89323,-0.040087,-0.416678,0,-0.456765,0.283523,0.000321895,-6.69649e-05,-6.72248e-05,0.0456747,0
15.63,1,72.8267,-0.174,-0.173987,12.8427,42.135,24.1532,17.9818,0.000740646,0.777638,-0.0642133,-0.296259,0,-0.360472,0.223743,0.000252756,-5.25798e-05,-5.27862e-05,0.0360457,4.00204e-17
15.635,1,72.8536,-0.174,-0.173985,15.346,45.6183,24.1532,21.4651,0.00013678,-0.199603,-0.07673,-0.0547121,0,-0.131442,0.081582,9.19357e-05,-1.91244e-05,-1.92002e-05,0.0131437,0
15.64,1,72.8805,-0.174,-0.173985,15.1209,45.47,24.1532,21.3168,-0.000229446,-0.251211,-0.0756043,0.0917783,0,0.0161741,-0.0100383,-1.13197e-05,2.35465e-06,2.36407e-06,-0.00161734,0
15.645,1,72.9074,-0.174,-0.173986,13.9757,41.8313,24.1532,17.678,-0.000156212,0.294947,-0.0698786,0.0624848,0,-0.00739372,0.00458868,5.18343e-06,-1.07819e-06,-1.08255e-06,0.000739343,-8.20868e-19
15.65,1,72.9342,-0.174,-0.173986,13.6653,44.4049,24.1532,20.2517,6.30517e-05,0.537858,-0.0683263,-0.0252207,0,-0.093547,0.0580544,6.56336e-05,-1.36519e-05,-1.37076e-05,0.00935432,0
15.655,1,72.9611,-0.174,-0.173986,14.0891,45.8896,24.1532,21.7364,5.35599e-05,0.127251,-0.0704454,-0.0214239,0,-0.0918694,0.0570109,6.44529e-05,-1.34059e-05,-1.34611e-05,0.00918657,1.01995e-17
15.66,1,72.988,-0.174,-0.173986,13.9091,46.1946,24.1532,22.0413,-0.000189801,-0.384892,-0.0695453,0.0759203,0,0.006375,-0.00395594,-4.47519e-06,9.3079e-07,9.3466e-07,-0.000637475,-7.07768e-19
15.665,1,73.0149,-0.174,-0.173987,12.5541,42.3277,24.1532,18.1744,-0.000338767,-0.295157,-0.0627704,0.135507,0,0.0727365,-0.0451339,-5.11583e-05,1.06401e-05,1.06847e-05,-0.00727335,0
15.67,1,73.0417,-0.174,-0.173989,11.0851,40.476,24.1532,16.3227,-0.000161755,0.387049,-0.0554255,0.0647019,0,0.0092764,-0.00575587,-6.53802e-06,1.35976e-06,1.36552e-06,-0.000927603,1.02989e-18
15.675,1,73.0686,-0.174,-0.173989,10.9884,40.8533,24.1532,16.7001,0.000196199,0.98526,-0.0549422,-0.0784795,0,-0.133422,0.0827827,9.40888e-05,-1.95676e-05,-1.96513e-05,0.0133416,0
15.68,1,73.0827,-0.174,-0.173988,12.4745,43.2313,24.1532,19.078,0.000385737,0.964451,-0.0623726,-0.154295,0,-0.216667,0.134427,0.000152607,-3.17364e-05,-3.18736e-05,0.0216659,2.40549e-17
15.685,1,73.0961,-0.174,-0.173986,14.2703,45.3542,24.1532,21.201,0.000267115,0.483828,-0.0713514,-0.106846,0,-0.178197,0.110555,0.000125308,-2.60585e-05,-2.61722e-05,0.017819,0
15.69,1,73.1096,-0.174,-0.173985,15.1024,47.0522,24.1532,22.899,1.6896e-05,0.100066,-0.0755122,-0.00675841,0,-0.0822706,0.0510391,5.78203e-05,-1.20235e-05,-1.20765e-05,0.00822673,9.13387e-18
15.695,1,73.1355,-0.174,-0.173985,14.8461,45.918,24.1532,21.7648,-0.000113053,0.090983,-0.0742303,0.0452211,0,-0.0290092,0.017996,2.04014e-05,-4.24224e-06,-4.26114e-06,0.0029008,0
15.7,1,73.1623,-0.174,-0.173986,14.3028,45.5652,24.1532,21.412,-8.25916e-05,0.232384,-0.071514,0.0330366,0,-0.0384774,0.0238687,2.70874e-05,-5.6323e-06,-5.65763e-06,0.00384758,0
15.705,1,73.1892,-0.174,-0.173986,13.999,46.1215,24.1532,21.9683,-4.21376e-05,0.193073,-0.0699951,0.0168551,0,-0.05314,0.0329631,3.74374e-05,-7.78411e-06,-7.81944e-06,0.00531379,0
15.71,1,73.2161,-0.174,-0.173986,13.7128,45.8448,24.1532,21.6915,-9.98916e-05,-0.035602,-0.0685642,0.0399566,0,-0.0286075,0.0177447,2.01685e-05,-4.19337e-06,-4.21257e-06,0.00286064,3.17608e-18
15.715,1,73.243,-0.174,-0.173987,13.0005,44.5316,24.1532,20.3784,-0.000201944,-0.185364,-0.0650024,0.0807777,0,0.0157753,-0.00978475,-1.11349e-05,2.31506e-06,2.32575e-06,-0.00157747,0
15.72,1,73.2698,-0.174,-0.173988,11.898,42.5221,24.1532,18.3688,-0.000223346,-0.078581,-0.05949,0.0893383,0,0.0298483,-0.0185128,-2.11025e-05,4.38729e-06,4.40772e-06,-0.00298471,-3.31383e-18
15.725,1,73.2967,-0.174,-0.173989,10.9364,41.5303,24.1532,17.377,-0.000127438,0.181246,-0.054682,0.0509751,0,-0.00370686,0.00229901,2.6246e-06,-5.45648e-07,-5.48211e-07,0.000370671,0
15.73,1,73.3236,-0.174,-0.173989,10.5726,41.1411,24.1532,16.9879,5.40172e-06,0.371554,-0.0528632,-0.00216069,0,-0.0550239,0.0341247,3.8991e-05,-8.10589e-06,-8.14427e-06,0.00550217,0
15.735,1,73.3505,-0.174,-0.173989,10.7825,41.1529,24.1532,16.9996,7.93906e-05,0.387607,-0.0539126,-0.0317562,0,-0.0856689,0.0531279,6.07173e-05,-1.26222e-05,-1.26825e-05,0.00856654,0
15.74,1,73.3773,-0.174,-0.173989,11.1868,41.3704,24.1532,17.2172,6.8044e-05,0.278626,-0.0559339,-0.0272176,0,-0.0831515,0.0515646,5.89301e-05,-1.22503e-05,-1.23093e-05,0.00831482,0
15.745,1,73.4042,-0.174,-0.173989,11.4115,41.5832,24.1532,17.4299,4.76092e-06,0.139183,-0.0570576,-0.00190437,0,-0.058962,0.0365625,4.17928e-05,-8.68752e-06,-8.7297e-06,0.00589596,0
15.75,1,73.4311,-0.174,-0.173989,11.293,41.6342,24.1532,17.481,-6.26538e-05,0.048675,-0.0564651,0.0250615,0,-0.0314035,0.0194726,2.22708e-05,-4.62932e-06,-4.65198e-06,0.00314023,0
15.755,1,73.4526,-0.174,-0.173989,10.8836,41.4065,24.1532,17.2532,-9.789e-05,0.068553,-0.0544181,0.039156,0,-0.0152621,0.00946328,1.08329e-05,-2.2517e-06,-2.26281e-06,0.00152615,1.69443e-18
15.76,1,73.4795,-0.174,-0.17399,10.4391,40.9937,24.1532,16.8405,-6.39901e-05,0.184005,-0.0521955,0.025596,0,-0.0265994,0.0164923,1.88969e-05,-3.92776e-06,-3.9473e-06,0.00265983,0
15.765,1,73.5063,-0.174,-0.17399,10.2402,40.6382,24.1532,16.4849,-7.56669e-06,0.238695,-0.0512012,0.00302668,0,-0.0481745,0.0298682,3.4246e-05,-7.11787e-06,-7.15356e-06,0.00481725,-5.34844e-18
15.77,1,73.5332,-0.174,-0.17399,10.2184,40.3367,24.1532,16.1835,-2.31256e-05,0.052569,-0.0510922,0.00925023,0,-0.0418419,0.0259409,2.97571e-05,-6.18467e-06,-6.21593e-06,0.00418402,4.64539e-18
15.775,1,73.5601,-0.174,-0.17399,9.87061,39.9462,24.1532,15.7929,-0.000159049,-0.303868,-0.0493531,0.0636194,0,0.0142664,-0.0088444,-1.01538e-05,2.11029e-06,2.12104e-06,-0.00142658,0
15.78,1,73.5869,-0.174,-0.173991,8.74228,38.9151,24.1532,14.7619,-0.000307241,-0.435614,-0.0437114,0.122897,0,0.0791852,-0.0490886,-5.64512e-05,1.1732e-05,1.17922e-05,-0.0079182,8.79132e-18
15.785,1,73.6138,-0.174,-0.173993,7.19202,37.3099,24.1532,13.1567,-0.000256741,0.008328,-0.0359601,0.102696,0,0.0667364,-0.0413696,-4.76776e-05,9.90834e-06,9.95959e-06,-0.00667337,7.40923e-18
15.79,1,73.6407,-0.174,-0.173994,6.48047,34.9329,24.1532,10.7797,7.58622e-05,0.85188,-0.0324023,-0.0303449,0,-0.0627472,0.0388951,4.48825e-05,-9.32718e-06,-9.3758e-06,0.00627447,0
15.795,1,73.6676,-0.174,-0.173992,7.72078,36.5861,24.1532,12.4329,0.000486651,1.42045,-0.0386039,-0.19466,0,-0.233264,0.144587,0.000166698,-3.46408e-05,-3.48229e-05,0.0233255,-2.58975e-17
15.8,1,73.6944,-0.174,-0.173989,10.6072,39.9823,24.1532,15.829,0.000633808,1.19576,-0.0530361,-0.253523,0,-0.306559,0.190011,0.00021847,-4.53978e-05,-4.56383e-05,0.0306547,0
15.805,1,73.7213,-0.174,-0.173987,13.416,45.2461,24.1532,21.0928,0.000386577,0.402369,-0.0670798,-0.154631,0,-0.221711,0.137414,0.00015757,-3.27417e-05,-3.29166e-05,0.0221702,2.46148e-17
15.81,1,73.7482,-0.174,-0.173985,14.5207,46.3035,24.1532,22.1503,-2.11526e-05,-0.214461,-0.0726033,0.00846104,0,-0.0641423,0.0397532,4.55465e-05,-9.46384e-06,-9.51479e-06,0.00641397,0
15.815,1,73.7751,-0.174,-0.173986,13.8502,45.8423,24.1532,21.6891,-0.000244702,-0.231083,-0.0692511,0.0978806,0,0.0286296,-0.0177429,-2.03523e-05,4.22876e-06,4.25169e-06,-0.00286284,0
15.82,1,73.8019,-0.174,-0.173987,12.6246,43.4176,24.1532,19.2644,-0.000212079,-0.002311,-0.0631229,0.0848318,0,0.0217088,-0.0134533,-1.54598e-05,3.21212e-06,3.22967e-06,-0.00217079,0
15.825,1,73.8288,-0.174,-0.173988,11.7082,42.5802,24.1532,18.4269,-0.00016743,-0.129107,-0.0585412,0.066972,0,0.00843078,-0.00522445,-6.01258e-06,1.24921e-06,1.25608e-06,-0.000843043,0
15.83,1,73.8557,-0.174,-0.173989,10.6643,41.7253,24.1532,17.5721,-0.000304723,-0.575309,-0.0533216,0.121889,0,0.0685675,-0.0424886,-4.89767e-05,1.01754e-05,1.02317e-05,-0.00685647,7.61252e-18
15.835,1,73.8826,-0.174,-0.173991,8.76983,40.6201,24.1532,16.4669,-0.000455626,-0.603357,-0.0438491,0.18225,0,0.138401,-0.085758,-9.91046e-05,2.05893e-05,2.07042e-05,-0.0138395,0
15.84,1,73.9094,-0.174,-0.173993,6.68171,36.5174,24.1532,12.3642,-0.000270154,0.269478,-0.0334085,0.108061,0,0.0746529,-0.0462555,-5.36027e-05,1.11358e-05,1.11984e-05,-0.00746499,8.28814e-18
15.845,1,73.9363,-0.174,-0.173994,6.3588,34.6339,24.1532,10.4807,0.000285957,1.44745,-0.031794,-0.114383,0,-0.146177,0.0905683,0.000105045,-2.1822e-05,-2.19456e-05,0.0146171,0
15.85,1,73.9632,-0.174,-0.173991,8.87823,37.5196,24.1532,13.3664,0.000749352,1.7095,-0.0443912,-0.299741,0,-0.344132,0.213208,0.000246728,-5.12532e-05,-5.15457e-05,0.0344118,0
15.855,1,73.99,-0.174,-0.173987,12.6212,43.1893,24.1532,19.036,0.000600715,0.56728,-0.0631058,-0.240286,0,-0.303392,0.18796,0.000216709,-4.50155e-05,-4.52745e-05,0.0303379,3.36833e-17
15.86,1,74.0169,-0.174,-0.173986,14.2976,46.3352,24.1532,22.182,-0.000131488,-1.05818,-0.0714878,0.0525954,0,-0.0188925,0.0117039,1.34742e-05,-2.7988e-06,-2.81503e-06,0.00188917,0
15.865,1,74.0438,-0.174,-0.173988,12.077,43.9261,24.1532,19.7729,-0.000833867,-1.74914,-0.060385,0.333547,0,0.273162,-0.169217,-0.000195365,4.05792e-05,4.08161e-05,-0.0273151,0
15.87,1,74.0707,-0.174,-0.173993,7.41601,37.1384,24.1532,12.9851,-0.000940514,-1.12319,-0.03708,0.376206,0,0.339126,-0.21007,-0.000243889,5.06567e-05,5.09543e-05,-0.0339112,0
