# trace n_full=62853 stride=5 n_written=12571
# B0_Ns_per_m=400
# K_N_per_m=5000
# bias_um=0
# case_id=ASFC_medium
# fd_scale=1
# fd_sha256=58858d990d4f36176992fea6e5590f4a8ab64bca1face89aaacc6ea25d261187
# mode=ASFC
# mu=1197621.822
# n=2
# n_steps_done=62853
# note=
# r_actual=2
# r_design=2
# status=OK
# v_ref_m_s=0.0006679905
# units t=s phase=code along_mm=mm y_d=m y_sim=m e_um=um e_raw_um=um b_um=um e_vib_um=um v_m_s=m/s Fd_N=N F_spring_N=N F_linear_damping_N=N F_shear_N=N F_SFC_N=N tau_1=N*m tau_2=N*m tau_3=N*m tau_4=N*m tau_5=N*m tau_6=N*m
# phase_names=start,fwd_steady,turn,ret_steady,stop
t,phase,along_mm,y_d,y_sim,e_um,e_raw_um,b_um,e_vib_um,v_m_s,Fd_N,F_spring_N,F_linear_damping_N,F_shear_N,F_SFC_N,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6
13.985,1,64.4376,-0.174,-0.174016,-16.3885,-3.00262,24.1532,-27.1559,-0.000565917,-1.66707,0.0819424,0.226367,0.383553,0.691862,-0.435277,-0.00043726,9.18673e-05,9.10662e-05,-0.0691841,0
13.99,1,64.4645,-0.174,-0.174019,-19.081,-6.43605,24.1532,-30.5893,-0.000409137,-0.689879,0.0954049,0.163655,0.200474,0.459534,-0.289099,-0.000291512,6.12448e-05,6.07125e-05,-0.0459519,5.10185e-17
13.995,1,64.4914,-0.174,-0.17402,-20.173,-8.92058,24.1532,-33.0738,0.000135082,0.836029,0.100865,-0.0540328,-0.0218532,0.0249791,-0.0157141,-1.58744e-05,3.33504e-06,3.30616e-06,-0.00249783,0
14,1,64.5183,-0.174,-0.174018,-18.233,-6.54746,24.1532,-30.7007,0.000670244,1.66825,0.0911651,-0.268098,-0.538005,-0.714937,0.449743,0.000453484,-9.52695e-05,-9.44477e-05,0.0714915,0
14.005,1,64.5451,-0.174,-0.174015,-14.6772,-1.91676,24.1532,-26.07,0.00068144,1.18293,0.0733858,-0.272576,-0.556129,-0.755319,0.475128,0.000477203,-0.00010025,-9.93886e-05,0.0755296,8.38573e-17
14.01,1,64.572,-0.174,-0.174012,-11.8406,5.45519,24.1532,-18.6981,0.000350526,-0.01963,0.0592031,-0.14021,-0.14715,-0.228157,0.143515,0.000143696,-3.01865e-05,-2.99283e-05,0.022815,2.53306e-17
14.015,1,64.5989,-0.174,-0.174011,-10.9473,7.58466,24.1532,-16.5686,-6.30828e-05,-0.704779,0.0547366,0.0252331,0.00476586,0.0847356,-0.0532982,-5.33276e-05,1.12024e-05,1.11069e-05,-0.00847329,1.88151e-17
14.02,1,64.6257,-0.174,-0.174012,-11.668,7.80885,24.1532,-16.3444,-0.00016184,-0.253047,0.0583399,0.0647359,0.0313682,0.154444,-0.0971407,-9.73228e-05,2.04439e-05,2.02703e-05,-0.0154439,-1.71467e-17
14.025,1,64.6526,-0.174,-0.174012,-11.9207,6.11297,24.1532,-18.0403,0.000176871,0.708426,0.0596033,-0.0707485,-0.0374657,-0.0486109,0.0305736,3.06555e-05,-6.43943e-06,-6.38496e-06,0.00486094,0
14.03,1,64.6795,-0.174,-0.17401,-10.2863,8.98667,24.1532,-15.1666,0.000477651,0.995581,0.0514314,-0.19106,-0.273238,-0.412867,0.259661,0.00025996,-5.46053e-05,-5.41453e-05,0.0412854,4.58374e-17
14.035,1,64.7064,-0.174,-0.174008,-7.98398,12.5571,24.1532,-11.5961,0.000353222,0.182859,0.0399199,-0.141289,-0.149423,-0.250792,0.157722,0.000157526,-3.30878e-05,-3.28102e-05,0.0250784,0
14.04,1,64.7332,-0.174,-0.174007,-7.00199,15.5661,24.1532,-8.58716,-7.58846e-05,-0.884273,0.03501,0.0303538,0.00689647,0.0722603,-0.0454425,-4.53495e-05,9.52527e-06,9.44569e-06,-0.0072258,-8.0225e-18
14.045,1,64.7601,-0.174,-0.174008,-8.20332,13.6619,24.1532,-10.4914,-0.000390991,-0.988107,0.0410166,0.156396,0.183085,0.380498,-0.239275,-0.000239243,5.02497e-05,4.98316e-05,-0.0380486,0
14.05,1,64.787,-0.174,-0.17401,-9.93217,11.1226,24.1532,-13.0306,-0.000181275,0.103738,0.0496609,0.0725099,0.0393545,0.161525,-0.101571,-0.000101824,2.13863e-05,2.1209e-05,-0.016152,0
14.055,1,64.8139,-0.174,-0.17401,-9.7699,9.95476,24.1532,-14.1985,0.000382455,1.33987,0.0488495,-0.152982,-0.175179,-0.279311,0.17563,0.000176127,-3.69913e-05,-3.66859e-05,0.0279302,0
14.06,1,64.8407,-0.174,-0.174007,-7.08338,14.4629,24.1532,-9.69034,0.000660472,1.5217,0.0354169,-0.264189,-0.52243,-0.751202,0.472334,0.00047234,-9.92013e-05,-9.8386e-05,0.0751178,0
14.065,1,64.8676,-0.174,-0.174004,-3.99455,20.0336,24.1532,-4.11964,0.000487215,0.627505,0.0199728,-0.194886,-0.284289,-0.459203,0.288722,0.000287752,-6.04319e-05,-5.99376e-05,0.0459188,0
14.07,1,64.8945,-0.174,-0.174002,-2.25921,24.143,24.1532,-0.010288,0.000135398,-0.172975,0.0112961,-0.0541593,-0.0219556,-0.0648188,0.0407529,4.05457e-05,-8.51494e-06,-8.44561e-06,0.00648168,0
14.075,1,64.9214,-0.174,-0.174002,-2.03831,24.7769,24.1532,0.623608,-6.7812e-06,0.155018,0.0101915,0.00271248,5.50722e-05,0.0129591,-0.00814732,-8.10731e-06,1.70256e-06,1.68875e-06,-0.00129587,0
14.08,1,64.9482,-0.174,-0.174002,-1.54537,25.2584,24.1532,1.10512,0.000339138,1.34306,0.00772685,-0.135655,-0.137744,-0.265673,0.167021,0.000166183,-3.48979e-05,-3.46162e-05,0.0265664,2.94956e-17
14.085,1,64.9751,-0.174,-0.173999,1.04737,28.7113,24.1532,4.55807,0.000726419,2.13096,-0.00523686,-0.290567,-0.631966,-0.92777,0.583238,0.000578742,-0.000121531,-0.000120554,0.0927741,0
14.09,1,65.002,-0.174,-0.173995,4.83655,35.6608,24.1532,11.5076,0.000725243,1.68132,-0.0241828,-0.290097,-0.629922,-0.944201,0.593543,0.000586464,-0.000123148,-0.000122164,0.0944172,0
14.095,1,65.0289,-0.174,-0.173992,7.90952,42.8317,24.1532,18.6784,0.000403028,0.472168,-0.0395476,-0.161211,-0.194532,-0.395291,0.248477,0.000244676,-5.13765e-05,-5.09677e-05,0.0395278,4.38861e-17
14.1,1,65.0557,-0.174,-0.173991,9.06991,46.315,24.1532,22.1618,-1.41375e-05,-0.311974,-0.0453495,0.00565498,0.000239366,-0.0394552,0.0248003,2.43957e-05,-5.12242e-06,-5.08186e-06,0.0039454,0
14.105,1,65.0826,-0.174,-0.173992,8.47512,44.7423,24.1532,20.589,-0.000190009,-0.118952,-0.0423756,0.0760034,0.043238,0.0768659,-0.0483135,-4.75828e-05,9.99083e-06,9.91205e-06,-0.00768635,8.53383e-18
14.11,1,65.1095,-0.174,-0.173992,7.79563,42.337,24.1532,18.1838,-1.22917e-05,0.462319,-0.0389782,0.0049167,0.000180945,-0.0338805,0.0212945,2.10011e-05,-4.40942e-06,-4.37481e-06,0.00338795,3.76149e-18
14.115,1,65.1363,-0.174,-0.173992,8.19068,44.9219,24.1532,20.7687,0.000173533,0.529467,-0.0409534,-0.0694132,-0.0360648,-0.146431,0.0920308,9.0765e-05,-1.90567e-05,-1.89078e-05,0.0146427,-1.62572e-17
14.12,1,65.1632,-0.174,-0.173991,8.96155,45.9531,24.1532,21.7998,6.56389e-05,-0.037994,-0.0448077,-0.0262556,-0.00515992,-0.0762232,0.0479036,4.72221e-05,-9.91429e-06,-9.83719e-06,0.00762208,0
14.125,1,65.1901,-0.174,-0.173991,8.73322,45.4926,24.1532,21.3393,-0.000211035,-0.507828,-0.0436661,0.0844138,0.0533368,0.0940845,-0.0591263,-5.83291e-05,1.22459e-05,1.21511e-05,-0.00940815,0
14.13,1,65.217,-0.174,-0.173993,7.41158,41.5627,24.1532,17.4095,-0.000276016,-0.239659,-0.0370579,0.110407,0.0912409,0.16459,-0.10343,-0.000102255,2.14672e-05,2.13018e-05,-0.0164584,-1.82731e-17
14.135,1,65.2438,-0.174,-0.173994,6.41752,40.5513,24.1532,16.3981,-3.41413e-05,0.549529,-0.0320876,0.0136565,0.00139598,-0.0170351,0.0107046,1.06017e-05,-2.22565e-06,-2.20859e-06,0.00170346,1.89128e-18
14.14,1,65.2687,-0.174,-0.173993,6.97641,41.2665,24.1532,17.1133,0.000308619,1.07649,-0.034882,-0.123448,-0.114069,-0.272398,0.171164,0.000169492,-3.55808e-05,-3.53094e-05,0.027239,-3.02423e-17
14.145,1,65.2821,-0.174,-0.173991,8.78365,43.6872,24.1532,19.534,0.000375668,0.901415,-0.0439182,-0.150267,-0.169016,-0.363201,0.228211,0.000225586,-4.73548e-05,-4.69955e-05,0.036319,-4.03235e-17
14.15,1,65.2956,-0.174,-0.17399,10.3756,45.7294,24.1532,21.5761,0.000202833,0.348329,-0.0518781,-0.0811334,-0.0492718,-0.182283,0.11453,0.000113039,-2.37283e-05,-2.35492e-05,0.0182278,0
14.155,1,65.3107,-0.174,-0.173989,10.9284,46.9771,24.1532,22.8239,-1.71484e-05,0.025127,-0.0546418,0.00685935,0.000352181,-0.0474303,0.0297996,2.94046e-05,-6.17215e-06,-6.12584e-06,0.00474288,-5.26582e-18
14.16,1,65.3376,-0.174,-0.173989,10.6186,45.6718,24.1532,21.5186,-8.73168e-05,0.119406,-0.0530929,0.0349267,0.00913093,-0.00903524,0.00567644,5.60596e-06,-1.17668e-06,-1.16789e-06,0.000903495,1.00311e-18
14.165,1,65.3645,-0.174,-0.17399,10.3053,45.7069,24.1532,21.5536,-1.35858e-05,0.299656,-0.0515263,0.00543431,0.000221049,-0.045871,0.0288176,2.84847e-05,-5.97866e-06,-5.93427e-06,0.00458695,-5.0927e-18
14.17,1,65.3913,-0.174,-0.17399,10.3683,46.125,24.1532,21.9717,2.94406e-05,0.220008,-0.0518414,-0.0117762,-0.00103803,-0.0646557,0.0406171,4.0164e-05,-8.42977e-06,-8.36752e-06,0.00646536,0
14.175,1,65.4182,-0.174,-0.17399,10.3914,45.7617,24.1532,21.6085,-5.54698e-05,-0.065032,-0.0519571,0.0221879,0.00368496,-0.0260842,0.0163856,1.62099e-05,-3.4021e-06,-3.3771e-06,0.00260834,0
14.18,1,65.4451,-0.174,-0.17399,9.85319,44.0561,24.1532,19.9028,-0.000175318,-0.232597,-0.049266,0.0701271,0.0368104,0.0576715,-0.0362267,-3.58791e-05,7.52999e-06,7.47494e-06,-0.00576697,0
14.185,1,65.4719,-0.174,-0.173991,8.89474,42.2468,24.1532,18.0935,-0.000189062,-0.105189,-0.0444737,0.0756248,0.0428084,0.0739595,-0.0464562,-4.60875e-05,9.67219e-06,9.60182e-06,-0.00739571,0
14.19,1,65.4988,-0.174,-0.173992,8.11765,41.4094,24.1532,17.2562,-8.88299e-05,0.182564,-0.0405882,0.035532,0.00945014,0.00439386,-0.0027598,-2.74191e-06,5.75417e-07,5.71251e-07,-0.000439372,4.87816e-19
14.195,1,65.5257,-0.174,-0.173992,7.94561,41.1199,24.1532,16.9666,4.39547e-05,0.384774,-0.039728,-0.0175819,-0.00231383,-0.0596237,0.0374484,3.72321e-05,-7.81331e-06,-7.75703e-06,0.00596218,-6.61957e-18
14.2,1,65.5526,-0.174,-0.173992,8.3429,41.1855,24.1532,17.0323,0.000112773,0.392153,-0.0417145,-0.0451091,-0.015231,-0.102055,0.0640958,6.3725e-05,-1.33726e-05,-1.32768e-05,0.0102051,0
14.205,1,65.5794,-0.174,-0.173991,8.89111,41.4196,24.1532,17.2663,9.00929e-05,0.263345,-0.0444555,-0.0360371,-0.00972076,-0.0902134,0.0566566,5.63172e-05,-1.18177e-05,-1.17335e-05,0.00902105,1.00157e-17
14.21,1,65.6063,-0.174,-0.173991,9.20884,41.6111,24.1532,17.4578,1.93658e-05,0.114045,-0.0460442,-0.00774633,-0.00044915,-0.0542397,0.0340627,3.38612e-05,-7.10531e-06,-7.05492e-06,0.00542379,0
14.215,1,65.6278,-0.174,-0.173991,9.16032,41.6088,24.1532,17.4556,-4.69526e-05,0.043971,-0.0458016,0.018781,0.00264021,-0.0243804,0.0153103,1.52279e-05,-3.19529e-06,-3.17274e-06,0.00243796,-2.70677e-18
14.22,1,65.6547,-0.174,-0.173991,8.8509,41.3363,24.1532,17.1831,-6.54856e-05,0.105049,-0.0442545,0.0261942,0.00513583,-0.0129244,0.00811591,8.07923e-06,-1.69522e-06,-1.68332e-06,0.0012924,1.4349e-18
14.225,1,65.6816,-0.174,-0.173991,8.60653,40.9129,24.1532,16.7596,-1.54518e-05,0.235011,-0.0430327,0.00618072,0.000285942,-0.036566,0.0229607,2.28751e-05,-4.79962e-06,-4.76611e-06,0.00365648,-4.05964e-18
14.23,1,65.7084,-0.174,-0.173991,8.64809,40.5893,24.1532,16.4361,3.34835e-05,0.239785,-0.0432404,-0.0133934,-0.00134271,-0.0579765,0.0364035,3.62836e-05,-7.61276e-06,-7.55988e-06,0.00579747,-6.43669e-18
14.235,1,65.7353,-0.174,-0.173991,8.76677,40.2562,24.1532,16.1029,-1.82523e-05,-0.02655,-0.0438339,0.00730091,0.000398982,-0.036134,0.0226876,2.26204e-05,-4.74592e-06,-4.71313e-06,0.00361328,0
14.24,1,65.7622,-0.174,-0.173992,8.36912,39.7781,24.1532,15.6248,-0.000182389,-0.40039,-0.0418456,0.0729558,0.03984,0.0709501,-0.0445459,-4.44569e-05,9.3271e-06,9.263e-06,-0.00709478,7.87705e-18
14.245,1,65.7891,-0.174,-0.173993,7.17589,38.6609,24.1532,14.5077,-0.000290215,-0.437306,-0.0358795,0.116086,0.100869,0.181076,-0.113684,-0.000113679,2.38493e-05,2.36862e-05,-0.018107,0
14.25,1,65.8159,-0.174,-0.173994,5.85101,36.8863,24.1532,12.733,-0.000175336,0.139398,-0.0292551,0.0701345,0.0368182,0.0776976,-0.0487783,-4.88809e-05,1.02547e-05,1.0185e-05,-0.00776951,0
14.255,1,65.8428,-0.174,-0.173994,5.60604,35.0224,24.1532,10.8692,0.000179773,1.01462,-0.0280302,-0.071909,-0.038705,-0.138644,0.0870366,8.72921e-05,-1.83125e-05,-1.81886e-05,0.013864,0
14.26,1,65.8697,-0.174,-0.173993,7.2455,37.0978,24.1532,12.9445,0.000494659,1.46472,-0.0362275,-0.197864,-0.293044,-0.527135,0.330906,0.000331377,-6.95154e-05,-6.9048e-05,0.0527118,-5.85237e-17
14.265,1,65.8965,-0.174,-0.17399,9.83138,40.9141,24.1532,16.7608,0.000487677,1.08216,-0.0491569,-0.195071,-0.284829,-0.529056,0.332098,0.000331666,-6.95737e-05,-6.91088e-05,0.0529039,0
14.27,1,65.9234,-0.174,-0.173988,11.825,45.7576,24.1532,21.6044,0.00023075,0.245614,-0.0591252,-0.0923001,-0.0637681,-0.215193,0.135075,0.000134626,-2.82397e-05,-2.80521e-05,0.0215186,2.38913e-17
14.275,1,65.9503,-0.174,-0.173988,12.3098,46.4381,24.1532,22.2849,-9.50076e-05,-0.279512,-0.061549,0.038003,0.0108103,-0.0127357,0.00799376,7.96594e-06,-1.67092e-06,-1.65988e-06,0.00127353,1.41394e-18
14.28,1,65.9772,-0.174,-0.173989,11.4511,45.4013,24.1532,21.2481,-0.000227443,-0.203552,-0.0572554,0.0909774,0.0619536,0.0956756,-0.0600498,-5.99331e-05,1.25711e-05,1.24885e-05,-0.00956725,0
14.285,1,66.004,-0.174,-0.17399,10.4218,43.1026,24.1532,18.9493,-0.000158503,0.002929,-0.0521091,0.0634013,0.0300882,0.0413804,-0.0259709,-2.59667e-05,5.44643e-06,5.41085e-06,-0.00413791,4.59415e-18
14.29,1,66.0309,-0.174,-0.17399,9.72025,42.4352,24.1532,18.282,-0.000146928,-0.205517,-0.0486012,0.0587712,0.0258541,0.0360241,-0.0226083,-2.26358e-05,4.74764e-06,4.71679e-06,-0.00360229,0
14.295,1,66.0578,-0.174,-0.173991,8.72459,41.5145,24.1532,17.3612,-0.000295773,-0.636007,-0.043623,0.118309,0.10477,0.179456,-0.11262,-0.000112951,2.36897e-05,2.35367e-05,-0.017945,0
14.3,1,66.0847,-0.174,-0.173993,7.00655,40.1187,24.1532,15.9654,-0.000367201,-0.5112,-0.0350327,0.14688,0.161483,0.273331,-0.171524,-0.00017248,3.6174e-05,3.59417e-05,-0.0273322,0
14.305,1,66.1115,-0.174,-0.173994,5.51885,35.5926,24.1532,11.4393,-0.000121808,0.489038,-0.0275943,0.048723,0.0177692,0.0388979,-0.0244087,-2.46027e-05,5.15974e-06,5.1268e-06,-0.00388967,0
14.31,1,66.1384,-0.174,-0.173994,5.91937,35.2036,24.1532,11.0503,0.000398992,1.58491,-0.0295968,-0.159597,-0.190655,-0.379849,0.238348,0.000240256,-5.03856e-05,-5.00659e-05,0.0379837,0
14.315,1,66.1653,-0.174,-0.173991,8.56814,38.2958,24.1532,14.1425,0.000619621,1.59132,-0.0428407,-0.247848,-0.459802,-0.750491,0.470899,0.000473367,-9.92694e-05,-9.86436e-05,0.0750467,-8.33213e-17
14.32,1,66.1922,-0.174,-0.173989,11.291,44.4127,24.1532,20.2594,0.000343155,0.269136,-0.056455,-0.137262,-0.141026,-0.334743,0.210027,0.000210515,-4.41454e-05,-4.38689e-05,0.0334732,0
14.325,1,66.219,-0.174,-0.173988,11.8221,45.8534,24.1532,21.7002,-0.000302152,-1.27303,-0.0591104,0.120861,0.109338,0.171088,-0.107341,-0.000107565,2.25559e-05,2.24155e-05,-0.0171083,0
14.33,1,66.2459,-0.174,-0.173991,9.23864,43.252,24.1532,19.0988,-0.000710405,-1.71444,-0.0461932,0.284162,0.60441,0.842378,-0.528487,-0.000531523,0.000111455,0.000110765,-0.0842351,0
14.335,1,66.2728,-0.174,-0.173994,5.76612,35.61,24.1532,11.4567,-0.000597653,-0.946978,-0.0288306,0.239061,0.427777,0.638008,-0.400253,-0.000404489,8.48152e-05,8.42935e-05,-0.0637987,-7.08331e-17
14.34,1,66.2996,-0.174,-0.173997,3.39174,30.6282,24.1532,6.47497,-0.000285279,-0.119624,-0.0169587,0.114112,0.0974673,0.19462,-0.122089,-0.00012381,2.59603e-05,2.58015e-05,-0.0194614,0
14.345,1,66.3265,-0.174,-0.173998,2.40931,28.0822,24.1532,3.92894,-0.000128236,-0.225483,-0.0120465,0.0512945,0.0196943,0.0589423,-0.0369741,-3.75603e-05,7.87537e-06,7.82752e-06,-0.00589404,0
14.35,1,66.3534,-0.174,-0.173998,1.50902,27.6883,24.1532,3.53505,-0.000307161,-0.899249,-0.00754509,0.122864,0.112993,0.228312,-0.143212,-0.000145715,3.05515e-05,3.03671e-05,-0.0228304,2.53477e-17
14.355,1,66.3803,-0.174,-0.174,-0.434747,24.7109,24.1532,0.557666,-0.000448923,-0.875346,0.00217373,0.179569,0.241359,0.423103,-0.265386,-0.000270796,5.67751e-05,5.64347e-05,-0.0423089,-4.69738e-17
14.36,1,66.4071,-0.174,-0.174002,-2.30843,19.1665,24.1532,-4.98676,-0.000167437,0.409366,0.0115422,0.0669746,0.0335753,0.112092,-0.0703055,-7.19403e-05,1.50826e-05,1.49927e-05,-0.0112088,-1.24447e-17
14.365,1,66.434,-0.174,-0.174002,-1.85034,19.2987,24.1532,-4.8545,0.000513114,1.97317,0.00925172,-0.205246,-0.315317,-0.511311,0.320686,0.000328147,-6.8795e-05,-6.83879e-05,0.0511294,-5.67669e-17
14.37,1,66.4609,-0.174,-0.173998,1.60906,24.7059,24.1532,0.5527,0.000830297,2.26022,-0.0080453,-0.332119,-0.825632,-1.1658,0.731138,0.000745402,-0.000156265,-0.000155348,0.116576,-1.29429e-16
14.375,1,66.4878,-0.174,-0.173995,5.45617,35.8065,24.1532,11.6532,0.000583147,0.868716,-0.0272808,-0.233259,-0.407264,-0.667804,0.418801,0.000425163,-8.91275e-05,-8.86079e-05,0.0667782,0
14.38,1,66.5146,-0.174,-0.173993,7.22774,36.9379,24.1532,12.7847,-4.46368e-05,-0.926029,-0.0361387,0.0178547,0.0023862,-0.0158978,0.00996959,1.01033e-05,-2.1179e-06,-2.10564e-06,0.00158973,-1.76501e-18
14.385,1,66.5415,-0.174,-0.173994,5.6563,35.7177,24.1532,11.5645,-0.000590529,-1.47466,-0.0282815,0.236212,0.41764,0.62557,-0.392282,-0.00039848,8.35287e-05,8.30483e-05,-0.0625549,0
14.39,1,66.5684,-0.174,-0.173997,2.73954,32.0926,24.1532,7.93931,-0.000464036,-0.460848,-0.0136977,0.185615,0.257884,0.4298,-0.269507,-0.000274883,5.76191e-05,5.72898e-05,-0.0429786,0
14.395,1,66.5953,-0.174,-0.173999,1.32755,29.34,24.1532,5.18671,2.95737e-05,0.845379,-0.00663777,-0.0118295,-0.00104744,-0.0195147,0.0122362,1.25088e-05,-2.62192e-06,-2.60704e-06,0.0019514,0
14.4,1,66.6221,-0.174,-0.173998,2.44451,29.7644,24.1532,5.61111,0.0004084,1.02287,-0.0122226,-0.16336,-0.199752,-0.375335,0.235334,0.000240381,-5.03841e-05,-5.01001e-05,0.0375322,0
14.405,1,66.649,-0.174,-0.173996,4.30955,34.3083,24.1532,10.155,0.00022637,0.019737,-0.0215477,-0.090548,-0.0613702,-0.173466,0.108758,0.000110892,-2.32422e-05,-2.31122e-05,0.017346,0
14.41,1,66.6635,-0.174,-0.173995,4.52479,32.7937,24.1532,8.64046,-0.000249517,-0.88466,-0.0226239,0.099807,0.0745627,0.151746,-0.095136,-9.70202e-05,2.03341e-05,2.02212e-05,-0.0151741,-1.68472e-17
14.415,1,66.677,-0.174,-0.173997,2.7195,30.7494,24.1532,6.59612,-0.00041251,-0.576216,-0.0135975,0.165004,0.203793,0.3552,-0.222681,-0.000227697,4.77208e-05,4.74576e-05,-0.0355188,-3.94351e-17
14.42,1,66.6904,-0.174,-0.173999,1.16468,28.705,24.1532,4.55177,-8.45568e-05,0.622642,-0.00582338,0.0338227,0.00856283,0.0365622,-0.0229205,-2.34933e-05,4.92357e-06,4.89662e-06,-0.0036561,0
14.425,1,66.7159,-0.174,-0.173998,1.78413,28.9665,24.1532,4.8133,0.000400656,1.30796,-0.00892066,-0.160262,-0.192248,-0.361431,0.226568,0.00023218,-4.86568e-05,-4.83925e-05,0.0361419,0
14.43,1,66.7427,-0.174,-0.173996,4.02338,30.9309,24.1532,6.77763,0.000400012,0.573731,-0.0201169,-0.160005,-0.191631,-0.371753,0.233029,0.000238264,-4.993e-05,-4.9661e-05,0.0371741,0
14.435,1,66.7696,-0.174,-0.173995,5.19462,35.1939,24.1532,11.0406,-9.20057e-05,-0.933104,-0.0259731,0.0368023,0.0101379,0.0209671,-0.0131425,-1.34241e-05,2.81302e-06,2.79798e-06,-0.00209664,0
14.44,1,66.7965,-0.174,-0.173997,3.49146,32.5331,24.1532,8.37982,-0.000616029,-1.66102,-0.0174573,0.246412,0.454488,0.683442,-0.428374,-0.00043864,9.19141e-05,9.14262e-05,-0.0683419,0
14.445,1,66.8234,-0.174,-0.174,0.31867,27.724,24.1532,3.57075,-0.000552747,-0.817894,-0.00159335,0.221099,0.365909,0.585414,-0.366916,-0.000377338,7.90667e-05,7.86498e-05,-0.0585395,6.4994e-17
14.45,1,66.8502,-0.174,-0.174002,-1.5792,20.8997,24.1532,-3.25352,-5.55198e-05,0.765964,0.00789601,0.0222079,0.0036916,0.0337955,-0.0211809,-2.18442e-05,4.57706e-06,4.55309e-06,-0.00337944,-3.75206e-18
14.455,1,66.8771,-0.174,-0.174001,-0.57777,23.4656,24.1532,-0.6876,0.000510137,1.53221,0.00288885,-0.204055,-0.311668,-0.512834,0.321399,0.000331241,-6.94037e-05,-6.90428e-05,0.0512817,5.6936e-17
14.46,1,66.904,-0.174,-0.173998,2.18186,27.6784,24.1532,3.52516,0.000504794,0.873585,-0.0109093,-0.201917,-0.305174,-0.518001,0.324623,0.000333607,-6.98971e-05,-6.95365e-05,0.0517983,0
14.465,1,66.9309,-0.174,-0.173996,4.0296,31.853,24.1532,7.69974,0.000127624,-0.249963,-0.020148,-0.0510494,-0.0195066,-0.090704,0.0568406,5.83075e-05,-1.22162e-05,-1.21536e-05,0.0090701,0
14.47,1,66.9577,-0.174,-0.173996,3.8549,30.9805,24.1532,6.82729,-0.000214355,-0.434627,-0.0192745,0.085742,0.0550283,0.121496,-0.0761334,-7.81481e-05,1.63725e-05,1.62893e-05,-0.0121492,0
14.475,1,66.9846,-0.174,-0.173997,2.89716,29.719,24.1532,5.56578,-4.93339e-05,0.565575,-0.0144858,0.0197336,0.00291481,0.00816256,-0.00511473,-5.25871e-06,1.10171e-06,1.09615e-06,-0.000816229,-1.81245e-18
14.48,1,67.0115,-0.174,-0.173996,3.64404,29.9315,24.1532,5.77827,0.000444999,1.55727,-0.0182202,-0.177999,-0.237158,-0.433377,0.271547,0.000279085,-5.84671e-05,-5.81741e-05,0.0433363,-4.81145e-17
14.485,1,67.0384,-0.174,-0.173994,6.34257,34.9852,24.1532,10.8319,0.000571038,1.26286,-0.0317128,-0.228415,-0.390526,-0.650654,0.407672,0.000417825,-8.75297e-05,-8.70946e-05,0.0650632,0
14.49,1,67.0652,-0.174,-0.173991,8.62741,39.6927,24.1532,15.5395,0.000201678,-0.212891,-0.043137,-0.0806713,-0.0487122,-0.172521,0.10809,0.000110522,-2.31524e-05,-2.30382e-05,0.0172515,-1.91536e-17
14.495,1,67.0921,-0.174,-0.173992,8.34958,40.6477,24.1532,16.4944,-0.000442182,-1.4527,-0.0417479,0.176873,0.234165,0.36929,-0.231362,-0.000236745,4.95925e-05,4.93498e-05,-0.0369277,-4.09994e-17
14.5,1,67.119,-0.174,-0.173995,5.4958,35.0406,24.1532,10.8874,-0.000632832,-1.24988,-0.027479,0.253133,0.479619,0.705272,-0.441839,-0.000453895,9.50782e-05,9.4616e-05,-0.0705249,0
14.505,1,67.1458,-0.174,-0.173997,2.83085,29.5607,24.1532,5.40743,-0.000306824,0.11686,-0.0141543,0.12273,0.112745,0.221321,-0.138647,-0.000142966,2.99466e-05,2.9802e-05,-0.0221313,4.91431e-17
14.51,1,67.1727,-0.174,-0.173998,2.40641,29.5326,24.1532,5.37937,0.000262452,1.24899,-0.012032,-0.104981,-0.0824932,-0.199506,0.124976,0.000129006,-2.70216e-05,-2.68922e-05,0.0199499,0
14.515,1,67.1894,-0.174,-0.173996,4.42895,31.6438,24.1532,7.49054,0.000495241,1.17673,-0.0221448,-0.198097,-0.293734,-0.513975,0.321954,0.000331696,-6.9475e-05,-6.9145e-05,0.0513957,0
14.52,1,67.2029,-0.174,-0.173993,6.58226,34.447,24.1532,10.2938,0.000281264,0.351144,-0.0329113,-0.112506,-0.0947432,-0.24016,0.15043,0.000154648,-3.23905e-05,-3.2238e-05,0.0240152,0
14.525,1,67.2163,-0.174,-0.173993,7.37172,37.2503,24.1532,13.097,1.42598e-06,0.02872,-0.0368586,-0.00057039,-2.43525e-06,-0.0374314,0.0234451,2.40898e-05,-5.04535e-06,-5.0218e-06,0.00374302,4.15572e-18
14.53,1,67.2396,-0.174,-0.173993,7.31631,36.8283,24.1532,12.6751,7.68188e-05,0.808047,-0.0365815,-0.0307275,-0.00706733,-0.0743764,0.0465837,4.78896e-05,-1.00296e-05,-9.98322e-06,0.00743739,8.25744e-18
14.535,1,67.2665,-0.174,-0.173991,8.57221,37.1815,24.1532,13.0283,0.000530356,1.96258,-0.042861,-0.212142,-0.336864,-0.591867,0.370686,0.000380686,-7.97251e-05,-7.93596e-05,0.0591847,-6.57104e-17
