time_s,frame_id,phase,nominal_along_mm,ur_along_mm,vision_along_mm,along_track_s_mm,cross_track_mm,cross_track_um,ur_speed_mm_s,vision_speed_mm_s,target_x_mm,target_y_mm,vision_x_mm,vision_y_mm,path_projection_x_mm,path_projection_y_mm,local_normal_x,local_normal_y,vision_x_um,vision_y_um,missing_before,checker_fit_residual_px,baseline_selected
0.0,2571,pre_motion,0.0,0.0014186425465254615,0.0024289360622273062,0.0024289360622273062,0.006462616778127258,6.462616778127258,-0.0022112016431867407,-0.38150908672317646,0.0,0.0,0.0024289360622273062,0.006093957178667682,0.0024289360622273062,0.0,-0.0,1.0,,,0,0.1266994776794914,True
0.015117157625594076,2573,pre_motion,0.0,0.015166980991153878,-0.003338396937363392,-0.003338396937363392,0.00346791845039248,3.4679184503924803,-0.0022112563035803145,-0.21004885145184293,0.0,0.0,-0.003338396937363392,0.003099258850932904,-0.003338396937363392,-0.0,-0.0,1.0,,,1,0.1387769787331005,True
0.022675736438391113,2574,pre_motion,0.0,0.009380068830836308,-0.004278069884820096,-0.004278069884820096,0.0031930986042422887,3.1930986042422886,-0.0022111441376957788,0.035272623461733627,0.0,0.0,-0.004278069884820096,0.0028244390047827126,-0.004278069884820096,-0.0,-0.0,1.0,,,0,0.11660813029751407,True
0.03023431525118815,2575,pre_motion,0.0,0.003954874720506041,-0.002805175128624137,-0.002805175128624137,0.0007369117615675525,0.7369117615675526,-0.002211038982877579,0.23504400575819237,0.0,0.0,-0.002805175128624137,0.0003682521621079764,-0.002805175128624137,-0.0,-0.0,1.0,,,0,0.13156012009984558,True
0.037792894063985186,2576,pre_motion,0.0,0.005066189609351568,-0.0007248726008224622,-0.0007248726008224622,0.0014058224982003247,1.4058224982003247,-0.0022111002825022093,0.22903813894831626,0.0,0.0,-0.0007248726008224622,0.0010371628987407486,-0.0007248726008224622,-0.0,-0.0,1.0,,,0,0.1261185694981178,True
0.04535147287678223,2577,pre_motion,0.0,0.00854499429718203,0.0006572305201302772,0.0006572305201302772,0.00034456752755787016,0.3445675275578702,-0.0022112212135797886,0.3199180602206917,0.0,0.0,0.0006572305201302772,-2.4092071901705922e-05,0.0006572305201302772,0.0,-0.0,1.0,,,0,0.13565092688805958,True
0.05291005168957926,2578,pre_motion,0.0,0.01003261471620931,0.004111379142808029,0.004111379142808029,0.0010182205498987418,1.0182205498987418,-0.0022112966596437534,0.3987772488540502,0.0,0.0,0.004111379142808029,0.0006495609504391658,0.004111379142808029,0.0,-0.0,1.0,,,0,0.11671470066898729,True
0.0604686305023763,2579,pre_motion,0.0,0.003206065647731293,0.006685609048557708,0.006685609048557708,0.0008809469827028811,0.8809469827028811,-0.002211186821036103,0.18204838789940048,0.0,0.0,0.006685609048557708,0.000512287383243305,0.006685609048557708,0.0,-0.0,1.0,,,0,0.13817570096387502,True
0.06802720931517334,2580,pre_motion,0.0,-0.003638908041978084,0.006863433318168562,0.006863433318168562,-0.00022064693981738463,-0.22064693981738462,-0.0022110766859778264,-0.032131809420429314,0.0,0.0,0.006863433318168562,-0.0005893065392769607,0.006863433318168562,0.0,-0.0,1.0,,,0,0.14970233939969535,True
0.07558578812797037,2581,pre_motion,0.0,-0.007920463694489399,0.00619986742075353,0.00619986742075353,0.00013365772685853847,0.13365772685853847,-0.0019428165286311029,-0.21583655202934068,0.0,0.0,0.00619986742075353,-0.0002350018726010376,0.00619986742075353,0.0,-0.0,1.0,,,0,0.1281063170769482,True
0.0831443669407674,2582,pre_motion,0.0,-0.008867307730071161,0.0036005981397762834,0.0036005981397762834,-0.0008768809584215982,-0.8768809584215982,-0.0013291899744241084,-0.31365648854982286,0.0,0.0,0.0036005981397762834,-0.0012455405578811743,0.0036005981397762834,0.0,-0.0,1.0,,,0,0.14385379750230465,True
0.09070294575356445,2583,pre_motion,0.0,-0.011668509964209761,0.0014582728430555115,0.0014582728430555115,-0.0015722257590466916,-1.5722257590466917,-0.0009226769168430967,-0.20297827246504482,0.0,0.0,0.0014582728430555115,-0.0019408853585062677,0.0014582728430555115,0.0,-0.0,1.0,,,0,0.13976656373297078,True
0.09826152456636149,2584,pre_motion,0.0,-0.018142567593343983,0.0005321436003514156,0.0005321436003514156,-0.0015399493990386366,-1.5399493990386366,-0.000922552899454938,-0.10622857349616324,0.0,0.0,0.0005321436003514156,-0.0019086089984982127,0.0005321436003514156,0.0,-0.0,1.0,,,0,0.14583412175629387,True
0.10582010337915852,2585,pre_motion,0.0,-0.018953862016104495,-0.00014760124682799264,-0.00014760124682799264,-0.0030594651609573307,-3.059465160957331,-0.0009225041457534278,0.1480762384980649,0.0,0.0,-0.00014760124682799264,-0.003428124760416907,-0.00014760124682799264,-0.0,-0.0,1.0,,,0,0.14155534283012644,True
0.11337868219195556,2586,pre_motion,0.0,0.008497947265937,0.0027706354383317234,0.0027706354383317234,-0.002667496743584504,-2.667496743584504,-0.0009227973617744658,0.3919326927971364,0.0,0.0,0.0027706354383317234,-0.00303615634304408,0.0027706354383317234,0.0,-0.0,1.0,,,0,0.13354702730538623,True
0.1209372610047526,2587,pre_motion,0.0,0.0009491124630471859,0.00577730704880986,0.00577730704880986,-0.0007884931093730821,-0.7884931093730821,-0.0009227626341255942,0.3026648839569209,0.0,0.0,0.00577730704880986,-0.0011571527088326582,0.00577730704880986,0.0,-0.0,1.0,,,0,0.13693630671834137,True
0.12849583981754964,2588,pre_motion,0.0,-0.005950408423558429,0.007346068196840642,0.007346068196840642,-0.00022498811518815477,-0.22498811518815476,-0.0009227308935795376,0.01839520868516198,0.0,0.0,0.007346068196840642,-0.0005936477146477308,0.007346068196840642,0.0,-0.0,1.0,,,0,0.13127274770255115,True
0.13605441863034667,2589,pre_motion,0.0,-0.008952904004104312,0.006055390318059151,0.006055390318059151,0.0,0.0,-0.0009227060192807803,-0.21944079023555235,0.0,0.0,0.006055390318059151,-0.0003686595994595761,0.006055390318059151,0.0,-0.0,1.0,,,0,0.14020695971234234,True
0.1436129974431437,2590,pre_motion,0.0,-0.007958223034535195,0.004028747181364874,0.004028747181364874,0.0017115509817669866,1.7115509817669865,-0.0009226881060456318,-0.23983163893783677,0.0,0.0,0.004028747181364874,0.0013428913823074105,0.004028747181364874,0.0,-0.0,1.0,,,0,0.12560133789506195,True
0.15117157625594074,2591,pre_motion,0.0,-0.006954216314085215,0.0024298176286313084,0.0024298176286313084,0.0018951530379418156,1.8951530379418156,-0.0009226700248627961,-0.3111441456703168,0.0,0.0,0.0024298176286313084,0.0015264934384822395,0.0024298176286313084,0.0,-0.0,1.0,,,0,0.14718326066224166,True
0.15873015506873778,2592,pre_motion,0.0,-4.121473492091354e-05,-0.0006748679130141078,-0.0006748679130141078,0.0010957639489006712,1.0957639489006712,-0.0009227322706124593,-0.1083033526450983,0.0,0.0,-0.0006748679130141078,0.0007271043494410951,-0.0006748679130141078,-0.0,-0.0,1.0,,,0,0.14255888094597052,True
0.1662887338815348,2593,pre_motion,0.0,0.007169642812527854,0.0007925787753150572,0.0007925787753150572,0.001185533707794819,1.185533707794819,-0.0009227987270590902,0.10592944648085205,0.0,0.0,0.0007925787753150572,0.0008168741083352429,0.0007925787753150572,0.0,-0.0,1.0,,,0,0.13887118881208527,True
0.17384731269433187,2594,pre_motion,0.0,0.007770572453807745,0.0009264842266288617,0.0009264842266288617,0.0007545312172247504,0.7545312172247504,-0.0009579223318054554,0.08295940308582593,0.0,0.0,0.0009264842266288617,0.0003858716177651743,0.0009264842266288617,0.0,-0.0,1.0,,,0,0.12274780259697723,True
0.1814058915071289,2595,pre_motion,0.0,0.0074912466452872195,0.0020466891482886817,0.0020466891482886817,0.0021308952187938358,2.1308952187938357,-0.0009973222942085513,0.20992553111709358,0.0,0.0,0.0020466891482886817,0.0017622356193342597,0.0020466891482886817,0.0,-0.0,1.0,,,0,0.13321409543483995,True
0.18896447031992594,2596,pre_motion,0.0,-0.0029318308238543977,0.004099961570162518,0.004099961570162518,0.0025094305148990175,2.5094305148990177,-0.001006895940826729,0.20832263456528127,0.0,0.0,0.004099961570162518,0.0021407709154394414,0.004099961570162518,0.0,-0.0,1.0,,,0,0.13677691931314864,True
0.19652304913272298,2597,pre_motion,0.0,-0.016351362491747068,0.00519593525199107,0.00519593525199107,0.0012616821428176514,1.2616821428176515,-0.0010067800834648013,-0.09796699887780852,0.0,0.0,0.00519593525199107,0.0008930225433580754,0.00519593525199107,0.0,-0.0,1.0,,,0,0.14018354317464526,True
0.20408162794552,2598,pre_motion,0.0,-0.01679827920253274,0.0026189790060202893,0.0026189790060202893,0.0006849861148137809,0.6849861148137809,-0.0010067731089605581,-0.23581820235608814,0.0,0.0,0.0026189790060202893,0.0003163265153542048,0.0026189790060202893,0.0,-0.0,1.0,,,0,0.13549514217710185,True
0.21164020675831705,2599,pre_motion,0.0,-0.00981448016685249,0.0016310343159898469,0.0016310343159898469,0.0011510119093968586,1.1510119093968585,-0.0010068285339083687,-0.20578626903159059,0.0,0.0,0.0016310343159898469,0.0007823523099372826,0.0016310343159898469,0.0,-0.0,1.0,,,0,0.127937702672957,True
0.22675736438391111,2601,pre_motion,0.0,-0.00490456479761292,-0.00374989732228877,-0.00374989732228877,0.00033264166794818234,0.33264166794818234,-0.0010069141001938639,-0.21242967255605563,0.0,0.0,-0.00374989732228877,-3.601793151139373e-05,-0.00374989732228877,-0.0,-0.0,1.0,,,1,0.1377852280749569,True
0.23431594319670815,2602,pre_motion,0.0,0.003990657710062351,-0.004813164046006536,-0.004813164046006536,0.002789840303979258,2.789840303979258,-0.0010069798401605343,-0.14286562404868097,0.0,0.0,-0.004813164046006536,0.002421180704519682,-0.004813164046006536,-0.0,-0.0,1.0,,,0,0.12994616702029715,True
0.2418745220095052,2603,pre_motion,0.0,0.013053522819348018,-0.005909619480311547,-0.005909619480311547,0.001480884042896318,1.480884042896318,-0.0010070468190865487,0.07551388615508348,0.0,0.0,-0.005909619480311547,0.001112224443436742,-0.005909619480311547,-0.0,-0.0,1.0,,,0,0.13862216423122695,True
0.24943310082230225,2604,pre_motion,0.0,0.006282502132648915,-0.003671608726078984,-0.003671608726078984,0.0028058090321519476,2.8058090321519478,-0.0010069741238003431,0.1279885207382116,0.0,0.0,-0.003671608726078984,0.0024371494326923715,-0.003671608726078984,-0.0,-0.0,1.0,,,0,0.15025530163700684,True
0.2569916796350993,2605,pre_motion,0.0,-0.005250463349284473,-0.0039747968380453875,-0.0039747968380453875,0.0020465052089906222,2.0465052089906224,-0.0010068607723380811,0.04159064265251772,0.0,0.0,-0.0039747968380453875,0.0016778456095310464,-0.0039747968380453875,-0.0,-0.0,1.0,,,0,0.1301735315591962,True
0.2645502584478963,2606,pre_motion,0.0,-0.010175013115997444,-0.003042876425351118,-0.003042876425351118,0.003366200077446346,3.366200077446346,-0.001006814679986134,0.07726606492060586,0.0,0.0,-0.003042876425351118,0.00299754047798677,-0.003042876425351118,-0.0,-0.0,1.0,,,0,0.12734567768692195,True
0.27210883726069335,2607,pre_motion,0.0,0.0029719780030745824,-0.002806753555531204,-0.002806753555531204,0.0030385675465910435,3.0385675465910436,-0.0010069529604567458,-0.25189368548102753,0.0,0.0,-0.002806753555531204,0.0026699079471314674,-0.002806753555531204,-0.0,-0.0,1.0,,,0,0.13616921710293384,True
0.2796674160734904,2608,pre_motion,0.0,0.013295099378211717,-0.006850792973659627,-0.006850792973659627,0.0027178293596924813,2.717829359692481,-0.0010070575647768425,-0.4006941916927593,0.0,0.0,-0.006850792973659627,0.002349169760232905,-0.006850792973659627,-0.0,-0.0,1.0,,,0,0.12816875227883123,True
0.2872259948862874,2609,pre_motion,0.0,0.004476911683497065,-0.00886411081101065,-0.00886411081101065,0.0016647900560822714,1.6647900560822715,-0.0010069351019399144,-0.32337245042923063,0.0,0.0,-0.00886411081101065,0.0012961304566226953,-0.00886411081101065,-0.0,-0.0,1.0,,,0,0.13289094212700975,True
0.29478457369908445,2610,pre_motion,0.0,-0.004457753285805666,-0.011739265278572912,-0.011739265278572912,0.00258784155174714,2.58784155174714,-0.0010068110215214626,-0.19085718764453563,0.0,0.0,-0.011739265278572912,0.002219181952287564,-0.011739265278572912,-0.0,-0.0,1.0,,,0,0.13513442623736105,True
0.3023431525118815,2611,pre_motion,0.0,-0.005781461594580151,-0.011749329000610681,-0.011749329000610681,0.0029801411934397702,2.98014119343977,-0.0010068365064938665,-0.08473022569204391,0.0,0.0,-0.011749329000610681,0.002611481593980194,-0.011749329000610681,-0.0,-0.0,1.0,,,0,0.1274230493501861,True
0.3099017313246785,2612,pre_motion,0.0,-0.006900387173374156,-0.0130201454560117,-0.0130201454560117,0.002960994416106929,2.9609944161069293,-0.0010068660850892472,0.2253433333144712,0.0,0.0,-0.0130201454560117,0.002592334816647353,-0.0130201454560117,-0.0,-0.0,1.0,,,0,0.1290777160576949,True
0.31746031013747555,2613,pre_motion,0.0,-0.0020738655776142423,-0.008342778311019037,-0.008342778311019037,0.002863064067786582,2.863064067786582,-0.001006931069860537,0.4134926067003054,0.0,0.0,-0.008342778311019037,0.002494404468327006,-0.008342778311019037,-0.0,-0.0,1.0,,,0,0.13650886868008724,True
0.3250188889502726,2614,pre_motion,0.0,0.004668937670999185,-0.006769312543505409,-0.006769312543505409,0.002817790793776376,2.8177907937763758,-0.0010070152259221113,0.31064606921349935,0.0,0.0,-0.006769312543505409,0.0024491311943168,-0.006769312543505409,-0.0,-0.0,1.0,,,0,0.14825471624911937,True
0.3325774677630696,2615,pre_motion,0.0,0.008412599551803623,-0.003646692716947362,-0.003646692716947362,0.0030063370709296753,3.0063370709296753,-0.0010070417435876498,0.21161283560467087,0.0,0.0,-0.003646692716947362,0.0026376774714700992,-0.003646692716947362,-0.0,-0.0,1.0,,,0,0.15159313168398075,True
0.3401360465758667,2616,pre_motion,0.0,0.012791441406079684,-0.0035703279520706848,-0.0035703279520706848,0.0037194146597678292,3.7194146597678293,-0.0010070727604549407,-0.1411398095000264,0.0,0.0,-0.0035703279520706848,0.003350755060308253,-0.0035703279520706848,-0.0,-0.0,1.0,,,0,0.13635053671750128,True
0.34769462538866375,2617,pre_motion,0.0,0.004753913747236993,-0.0057803254644055715,-0.0057803254644055715,0.002248865014800471,2.248865014800471,-0.0010069921147800316,-0.058677237747894934,0.0,0.0,-0.0057803254644055715,0.001880205415340895,-0.0057803254644055715,-0.0,-0.0,1.0,,,0,0.1288442767346837,True
0.3552532042014608,2618,pre_motion,0.0,-0.009398518264134736,-0.004457361004140071,-0.004457361004140071,3.9012752956165786e-05,0.03901275295616578,-0.001006856484848873,0.0474187490923928,0.0,0.0,-0.004457361004140071,-0.0003296468465034103,-0.004457361004140071,-0.0,-0.0,1.0,,,0,0.1237894626219836,True
